rpm	power	torque
1000	4.63	34.29
1100	5.40	36.37
1200	6.18	38.11
1300	7.06	40.20
1400	7.72	40.83
1500	8.63	42.62
1600	9.70	44.91
1700	10.87	47.36
1800	11.91	48.99
1900	13.01	50.71
2000	14.18	52.49
2100	15.55	54.84
2200	16.98	57.16
2300	18.30	58.93
2400	19.76	60.97
2500	21.16	62.66
2600	22.72	64.70
2700	24.25	66.50
2800	25.61	67.72
2900	27.20	69.46
3000	28.73	70.92
3100	30.52	72.91
3200	32.32	74.78
3300	34.10	76.52
3400	35.83	78.05
3500	37.54	79.42
3600	39.02	80.27
3700	40.60	81.25
3800	42.06	81.96
3900	43.52	82.62
4000	44.97	83.26
4100	47.10	85.07
4200	49.22	86.77
4300	51.29	88.32
4400	53.32	89.73
4500	55.25	90.91
4600	57.28	92.21
4700	59.21	93.28
4800	61.17	94.36
4900	63.06	95.29
5000	64.98	96.24
5100	66.87	97.08
5200	68.65	97.77
5300	70.54	98.55
5400	72.35	99.21
5500	74.28	100.00
5600	75.54	99.88
5700	76.91	99.92
5800	78.07	99.67
5900	79.44	99.70
6000	80.77	99.68
6100	82.04	99.59
6200	83.35	99.55
6300	84.70	99.56
6400	86.05	99.56
6500	87.35	99.51
6600	88.46	99.25
6700	89.98	99.45
6800	91.14	99.25
6900	92.51	99.28
7000	93.81	99.23
7100	95.05	99.14
7200	96.38	99.12
7300	97.57	98.97
7400	98.76	98.83
7500	100.00	98.73
7600	98.78	96.25
7700	97.19	93.46
7800	95.66	90.81
7900	94.09	88.19
8000	92.63	85.74
