rpm	power	torque
1000	11.48	55.80
1100	13.43	59.36
1200	15.31	62.04
1300	17.41	65.12
1400	19.38	67.31
1500	21.59	69.96
1600	24.85	75.50
1700	28.11	80.38
1800	31.33	84.61
1900	34.63	88.61
2000	37.78	91.84
2100	40.60	93.99
2200	43.36	95.82
2300	46.03	97.29
2400	48.77	98.80
2500	51.42	100.00
2600	53.44	99.92
2700	55.41	99.76
2800	57.29	99.46
2900	59.23	99.29
3000	61.16	99.11
3100	62.98	98.77
3200	64.81	98.46
3300	66.69	98.25
3400	68.57	98.05
3500	70.38	97.75
3600	72.33	97.68
3700	74.21	97.51
3800	76.10	97.35
3900	77.98	97.20
4000	79.81	97.00
4100	81.41	96.53
4200	82.96	96.02
4300	84.50	95.53
4400	86.14	95.17
4500	87.68	94.72
4600	88.75	93.80
4700	89.80	92.89
4800	90.87	92.03
4900	91.97	91.25
5000	93.17	90.58
5100	93.95	89.56
5200	94.83	88.66
5300	95.77	87.85
5400	96.60	86.97
5500	97.58	86.25
5600	98.13	85.19
5700	98.57	84.07
5800	99.05	83.02
5900	99.55	82.02
6000	100.00	81.02
6100	99.12	79.00
6200	97.96	76.81
6300	96.91	74.78
6400	95.75	72.73
6500	94.68	70.82
6600	93.02	68.52
6700	91.36	66.29
6800	89.68	64.11
6900	88.04	62.03
7000	86.37	59.98
7100	83.02	56.84
7200	79.32	53.56
