rpm	power	torque
1000	7.50	57.15
1100	8.23	56.99
1200	9.17	58.26
1300	10.12	59.34
1400	11.03	60.03
1500	11.91	60.51
1600	13.01	61.98
1700	14.02	62.83
1800	15.00	63.50
1900	16.03	64.30
2000	17.09	65.13
2100	18.37	66.66
2200	19.63	68.00
2300	20.95	69.43
2400	22.28	70.73
2500	23.54	71.76
2600	24.87	72.91
2700	26.25	74.08
2800	27.43	74.66
2900	28.82	75.74
3000	30.10	76.47
3100	31.54	77.53
3200	32.93	78.41
3300	34.38	79.39
3400	35.77	80.17
3500	37.21	81.02
3600	39.54	83.70
3700	41.81	86.11
3800	44.01	88.26
3900	46.35	90.58
4000	48.40	92.22
4100	49.62	92.24
4200	50.85	92.27
4300	52.04	92.22
4400	53.19	92.12
4500	54.47	92.24
4600	55.99	92.77
4700	57.58	93.36
4800	59.19	93.97
4900	60.65	94.33
5000	62.30	94.95
5100	64.35	96.15
5200	66.18	96.99
5300	68.23	98.10
5400	70.18	99.05
5500	72.17	100.00
5600	72.64	98.86
5700	73.22	97.90
5800	73.67	96.79
5900	74.11	95.72
6000	74.65	94.82
6100	75.87	94.79
6200	77.03	94.69
6300	78.17	94.56
6400	79.40	94.55
6500	80.61	94.51
6600	81.99	94.67
6700	83.38	94.84
6800	84.62	94.83
6900	86.15	95.15
7000	87.65	95.43
7100	88.27	94.75
7200	88.94	94.14
7300	89.55	93.48
7400	90.23	92.93
7500	90.91	92.38
7600	91.91	92.16
7700	92.86	91.90
7800	93.88	91.72
7900	94.97	91.62
8000	96.03	91.48
8100	96.82	91.10
8200	97.60	90.70
8300	98.37	90.32
8400	99.25	90.04
8500	100.00	89.66
8600	99.39	88.08
8700	98.51	86.30
