rpm	power	torque
1000	8.15	53.68
1100	9.04	54.07
1200	10.24	56.17
1300	11.32	57.30
1400	12.34	58.03
1500	13.57	59.55
1600	14.99	61.66
1700	16.22	62.81
1800	17.59	64.34
1900	18.95	65.67
2000	20.20	66.48
2100	21.71	68.06
2200	23.31	69.73
2300	24.90	71.27
2400	26.49	72.66
2500	28.09	73.95
2600	29.68	75.14
2700	31.27	76.24
2800	32.87	77.26
2900	34.46	78.21
3000	36.10	79.21
3100	37.98	80.64
3200	39.90	82.07
3300	41.60	82.98
3400	43.47	84.16
3500	45.23	85.06
3600	47.15	86.22
3700	49.19	87.51
3800	51.00	88.34
3900	53.04	89.51
4000	54.86	90.28
4100	57.21	91.85
4200	59.47	93.20
4300	61.72	94.48
4400	63.98	95.71
4500	66.23	96.88
4600	68.27	97.68
4700	70.25	98.38
4800	72.22	99.04
4900	74.15	99.60
5000	75.96	100.00
5100	77.44	99.95
5200	78.90	99.88
5300	80.32	99.75
5400	81.77	99.67
5500	83.20	99.58
5600	84.31	99.10
5700	85.52	98.75
5800	86.62	98.30
5900	87.86	98.02
6000	88.98	97.62
6100	90.29	97.43
6200	91.45	97.10
6300	92.59	96.74
6400	93.89	96.57
6500	95.10	96.31
6600	96.10	95.84
6700	96.98	95.28
6800	98.08	94.94
6900	98.96	94.41
7000	100.00	94.03
7100	98.97	91.76
7200	98.04	89.63
7300	96.98	87.44
7400	95.88	85.28
7500	94.79	83.19
7600	92.66	80.25
7700	90.30	77.19
7800	88.04	74.30
7900	85.68	71.39
8000	83.42	68.64
