rpm	power	torque
1200	9.57	51.92
1300	10.59	53.01
1400	11.71	54.45
1500	12.76	55.38
1600	13.85	56.36
1700	15.09	57.77
1800	16.36	59.18
1900	17.62	60.38
2000	18.90	61.52
2100	20.14	62.44
2200	21.48	63.57
2300	22.83	64.61
2400	24.17	65.57
2500	25.63	66.73
2600	27.22	68.14
2700	28.81	69.45
2800	30.33	70.50
2900	31.99	71.80
3000	33.58	72.86
3100	35.17	73.85
3200	36.81	74.87
3300	38.70	76.34
3400	40.59	77.72
3500	42.38	78.82
3600	44.16	79.86
3700	46.47	81.76
3800	48.83	83.64
3900	51.19	85.45
4000	53.38	86.86
4100	55.91	88.77
4200	58.37	90.46
4300	60.74	91.96
4400	63.18	93.47
4500	65.58	94.86
4600	67.83	95.98
4700	70.08	97.06
4800	72.41	98.20
4900	74.36	98.78
5000	76.17	99.16
5100	77.98	99.53
5200	79.88	100.00
5300	81.34	99.90
5400	82.79	99.80
5500	84.25	99.71
5600	85.70	99.62
5700	86.94	99.29
5800	88.10	98.87
5900	89.52	98.77
6000	90.76	98.47
6100	92.10	98.28
6200	93.34	98.00
6300	94.68	97.83
6400	96.01	97.66
6500	96.93	97.07
6600	97.95	96.60
6700	99.01	96.19
6800	100.00	95.73
6900	99.34	93.71
7000	98.43	91.53
7100	97.64	89.52
7200	96.73	87.45
7300	95.17	84.86
7400	93.38	82.14
7500	91.77	79.65
7600	89.96	77.05
7700	88.46	74.79
7800	86.90	72.52
7900	85.41	70.38
8000	83.82	68.20
8100	82.01	65.91
8200	80.20	63.66
