rpm	power	torque
1000	8.36	46.01
1100	9.57	47.89
1200	10.89	49.96
1300	12.11	51.24
1400	13.43	52.78
1500	14.86	54.51
1600	16.85	57.96
1700	18.84	60.97
1800	20.82	63.65
1900	22.80	66.04
2000	25.15	69.20
2100	29.32	76.83
2200	33.39	83.53
2300	37.49	89.70
2400	41.66	95.51
2500	45.38	99.88
2600	47.25	100.00
2700	49.01	99.89
2800	50.78	99.79
2900	52.62	99.84
3000	54.38	99.75
3100	56.25	99.85
3200	58.05	99.82
3300	59.81	99.74
3400	61.65	99.77
3500	63.41	99.69
3600	65.28	99.78
3700	67.09	99.78
3800	68.85	99.70
3900	70.68	99.72
4000	72.44	99.65
4100	73.76	99.00
4200	74.97	98.23
4300	76.29	97.63
4400	77.62	97.07
4500	78.88	96.45
4600	80.15	95.88
4700	81.47	95.39
4800	82.75	94.86
4900	84.00	94.34
5000	85.26	93.83
5100	86.43	93.25
5200	87.42	92.51
5300	88.52	91.91
5400	89.55	91.25
5500	90.69	90.74
5600	91.75	90.16
5700	92.93	89.71
5800	94.03	89.21
5900	95.13	88.73
6000	96.26	88.28
6100	97.03	87.53
6200	97.78	86.78
6300	98.57	86.10
6400	99.32	85.40
6500	100.00	84.66
6600	98.92	82.47
6700	97.48	80.06
6800	96.16	77.82
6900	94.74	75.56
7000	93.41	73.43
7100	91.65	71.03
7200	89.77	68.61
7300	87.91	66.26
7400	86.14	64.06
7500	84.16	61.75
