rpm	power	torque
1000	6.17	45.20
1100	7.27	48.43
1200	8.15	49.77
1300	9.09	51.25
1400	10.10	52.86
1500	11.04	53.93
1600	12.33	56.50
1700	13.65	58.84
1800	14.84	60.43
1900	16.04	61.86
2000	17.23	63.15
2100	18.65	65.08
2200	19.84	66.10
2300	21.26	67.73
2400	22.45	68.56
2500	23.76	69.64
2600	25.28	71.26
2700	26.56	72.10
2800	27.89	73.00
2900	29.31	74.06
3000	30.61	74.78
3100	32.26	76.26
3200	33.85	77.51
3300	35.43	78.69
3400	37.04	79.84
3500	38.57	80.75
3600	40.64	82.74
3700	42.61	84.39
3800	44.57	85.96
3900	46.57	87.51
4000	48.50	88.87
4100	50.36	90.02
4200	51.99	90.73
4300	53.74	91.59
4400	55.59	92.60
4500	57.25	93.24
4600	58.98	93.96
4700	60.50	94.34
4800	62.14	94.87
4900	63.82	95.46
5000	65.31	95.72
5100	66.93	96.18
5200	68.46	96.48
5300	69.87	96.61
5400	71.40	96.90
5500	72.91	97.16
5600	74.56	97.57
5700	76.30	98.10
5800	78.05	98.62
5900	79.71	99.01
6000	81.41	99.43
6100	82.89	99.58
6200	84.37	99.73
6300	85.89	99.92
6400	87.32	99.99
6500	88.66	99.96
6600	90.06	100.00
6700	91.00	99.54
6800	92.24	99.41
6900	93.39	99.19
7000	94.54	98.98
7100	95.37	98.45
7200	96.26	97.98
7300	97.10	97.48
7400	98.02	97.07
7500	98.85	96.59
7600	99.01	95.47
7700	99.23	94.44
7800	99.34	93.34
7900	99.56	92.36
8000	99.67	91.31
8100	99.78	90.28
8200	99.78	89.18
8300	99.89	88.20
8400	99.89	87.15
8500	100.00	86.22
8600	99.56	84.84
8700	99.34	83.68
8800	98.89	82.36
8900	98.36	80.99
9000	98.02	79.82
9100	96.74	77.91
9200	95.40	76.00
9300	93.93	74.02
9400	92.60	72.20
9500	91.26	70.40
