rpm	power	torque
1000	7.41	56.11
1100	8.41	57.86
1200	9.29	58.62
1300	10.37	60.36
1400	11.24	60.78
1500	12.14	61.27
1600	13.21	62.50
1700	14.30	63.70
1800	15.33	64.48
1900	16.37	65.23
2000	17.42	65.95
2100	18.68	67.36
2200	19.78	68.06
2300	21.02	69.18
2400	22.12	69.79
2500	23.29	70.51
2600	24.47	71.25
2700	25.66	71.96
2800	26.89	72.71
2900	28.11	73.38
3000	29.31	73.98
3100	30.96	75.61
3200	32.50	76.89
3300	34.04	78.09
3400	35.71	79.51
3500	37.25	80.58
3600	39.28	82.61
3700	41.18	84.27
3800	43.05	85.77
3900	45.03	87.42
4000	46.90	88.77
4100	48.50	89.56
4200	50.04	90.21
4300	51.63	90.89
4400	53.16	91.47
4500	54.67	91.98
4600	56.57	93.10
4700	58.35	93.98
4800	60.20	94.95
4900	62.07	95.90
5000	63.83	96.64
5100	65.59	97.37
5200	67.46	98.21
5300	69.10	98.71
5400	70.88	99.38
5500	72.65	100.00
5600	73.20	98.95
5700	73.74	97.95
5800	74.25	96.91
5900	74.78	95.95
6000	75.33	95.05
6100	76.55	95.00
6200	77.52	94.66
6300	78.76	94.65
6400	79.90	94.51
6500	80.92	94.25
6600	82.12	94.20
6700	83.44	94.28
6800	84.75	94.36
6900	86.06	94.43
7000	87.28	94.39
7100	88.05	93.89
7200	88.92	93.49
7300	89.70	93.02
7400	90.49	92.57
7500	91.34	92.20
7600	92.19	91.83
7700	93.06	91.50
7800	94.03	91.26
7900	94.81	90.86
8000	95.80	90.65
8100	96.24	89.95
8200	96.68	89.26
8300	97.16	88.62
8400	97.68	88.03
8500	98.04	87.32
8600	98.58	86.78
8700	99.00	86.15
8800	99.35	85.47
8900	99.89	84.97
9000	100.00	84.12
