rpm	power	torque
1000	10.90	59.28
1100	12.47	61.64
1200	14.20	64.33
1300	15.82	66.18
1400	17.61	68.40
1500	19.52	70.77
1600	22.15	75.27
1700	24.76	79.18
1800	27.39	82.72
1900	29.97	85.78
2000	32.55	88.49
2100	35.03	90.68
2200	37.50	92.67
2300	39.97	94.49
2400	42.44	96.16
2500	44.75	97.31
2600	46.95	98.18
2700	49.09	98.86
2800	51.13	99.28
2900	53.16	99.67
3000	55.18	100.00
3100	57.00	99.98
3200	58.60	99.56
3300	60.41	99.53
3400	62.17	99.42
3500	63.77	99.06
3600	65.41	98.79
3700	67.20	98.75
3800	68.81	98.46
3900	70.44	98.21
4000	72.11	98.01
4100	73.59	97.59
4200	75.18	97.32
4300	76.71	97.00
4400	78.17	96.59
4500	79.63	96.21
4600	81.22	96.00
4700	82.76	95.74
4800	84.22	95.39
4900	85.79	95.20
5000	87.13	94.75
5100	88.48	94.33
5200	89.78	93.87
5300	91.06	93.42
5400	92.30	92.94
5500	93.72	92.65
5600	94.93	92.17
5700	96.20	91.76
5800	97.35	91.26
5900	98.68	90.94
6000	99.89	90.52
6100	100.00	89.13
6200	100.00	87.70
6300	99.78	86.11
6400	99.78	84.77
6500	99.72	83.41
6600	98.90	81.47
6700	98.23	79.72
6800	97.33	77.82
6900	96.48	76.02
7000	95.59	74.25
7100	93.62	71.70
7200	91.59	69.17
7300	89.45	66.62
7400	87.42	64.23
7500	85.16	61.74
7600	82.02	58.68
7700	78.53	55.45
7800	75.20	52.42
7900	71.75	49.38
8000	68.14	46.31
