rpm	power	torque
1000	7.06	35.05
1100	8.51	38.45
1200	10.02	41.50
1300	11.62	44.39
1400	13.01	46.16
1500	14.71	48.72
1600	17.06	52.97
1700	19.43	56.77
1800	21.79	60.14
1900	24.16	63.16
2000	26.67	66.23
2100	30.16	71.34
2200	33.65	75.99
2300	37.26	80.47
2400	40.75	84.35
2500	44.09	87.60
2600	46.74	89.31
2700	49.25	90.61
2800	51.73	91.79
2900	54.32	93.05
3000	56.69	93.87
3100	59.16	94.81
3200	61.64	95.69
3300	64.00	96.35
3400	66.48	97.13
3500	68.77	97.60
3600	71.10	98.11
3700	73.58	98.79
3800	75.83	99.14
3900	78.20	99.61
4000	80.36	99.80
4100	82.48	99.94
4200	84.52	99.97
4300	86.56	100.00
4400	88.51	99.93
4500	90.52	99.93
4600	91.98	99.33
4700	93.21	98.52
4800	94.60	97.90
4900	96.02	97.35
5000	97.34	96.71
5100	97.84	95.30
5200	98.35	93.95
5300	98.79	92.59
5400	99.34	91.39
5500	99.78	90.12
5600	99.89	88.61
5700	99.89	87.06
5800	99.89	85.56
5900	100.00	84.20
6000	100.00	82.80
6100	99.89	81.35
6200	99.67	79.86
6300	99.45	78.42
6400	99.45	77.19
6500	99.07	75.72
6600	98.79	74.36
6700	98.56	73.08
6800	98.21	71.75
6900	97.91	70.49
7000	97.57	69.25
7100	97.02	67.89
7200	96.36	66.49
7300	95.70	65.13
7400	95.04	63.80
7500	94.38	62.51
7600	93.27	60.97
7700	92.17	59.47
7800	91.07	58.00
7900	89.80	56.47
8000	88.50	54.95
