rpm	power	torque
1000	7.58	43.89
1100	8.80	46.32
1200	10.12	48.82
1300	11.39	50.71
1400	12.77	52.79
1500	14.12	54.48
1600	15.96	57.76
1700	17.65	60.12
1800	19.49	62.68
1900	21.19	64.56
2000	22.96	66.45
2100	24.73	68.17
2200	26.61	70.01
2300	28.48	71.69
2400	30.36	73.24
2500	32.24	74.66
2600	34.12	75.97
2700	36.22	77.65
2800	38.10	78.76
2900	39.98	79.80
3000	41.96	80.97
3100	43.95	82.07
3200	46.05	83.30
3300	47.93	84.07
3400	50.03	85.17
3500	52.01	86.03
3600	54.22	87.19
3700	56.32	88.12
3800	58.42	88.99
3900	60.63	89.99
4000	62.73	90.78
4100	64.93	91.68
4200	67.14	92.54
4300	69.35	93.36
4400	71.45	94.00
4500	73.66	94.75
4600	75.86	95.47
4700	78.18	96.29
4800	80.50	97.08
4900	82.71	97.71
5000	84.93	98.33
5100	87.01	98.77
5200	89.02	99.10
5300	90.99	99.38
5400	93.09	99.79
5500	95.01	100.00
5600	95.82	99.05
5700	96.56	98.06
5800	97.39	97.20
5900	98.22	96.37
6000	99.01	95.53
6100	99.01	93.96
6200	99.12	92.55
6300	99.12	91.08
6400	99.12	89.65
6500	99.23	88.37
6600	99.12	86.94
6700	99.23	85.74
6800	99.34	84.57
6900	99.34	83.34
7000	99.43	82.22
7100	99.45	81.08
7200	99.56	80.05
7300	99.56	78.95
7400	99.56	77.88
7500	99.67	76.93
7600	99.78	76.00
7700	99.78	75.01
7800	99.80	74.07
7900	100.00	73.28
8000	100.00	72.36
8100	99.78	71.31
8200	99.56	70.28
8300	99.34	69.28
8400	99.12	68.31
8500	98.79	67.28
