rpm	power	torque
1000	6.39	29.13
1100	7.71	31.96
1200	9.03	34.32
1300	10.35	36.32
1400	11.67	38.03
1500	12.95	39.37
1600	14.76	42.07
1700	16.38	43.95
1800	18.28	46.32
1900	20.04	48.12
2000	21.71	49.50
2100	24.01	52.15
2200	26.42	54.77
2300	28.62	56.75
2400	30.92	58.76
2500	33.22	60.61
2600	36.14	63.40
2700	39.04	65.95
2800	42.00	68.42
2900	44.89	70.60
3000	47.74	72.57
3100	51.59	75.90
3200	55.41	78.98
3300	59.24	81.88
3400	63.08	84.61
3500	66.91	87.19
3600	71.08	90.05
3700	75.20	92.70
3800	79.35	95.24
3900	83.51	97.66
4000	87.70	100.00
4100	89.63	99.71
4200	91.22	99.06
4300	92.95	98.59
4400	94.71	98.18
4500	96.46	97.77
4600	97.22	96.40
4700	97.91	95.01
4800	98.57	93.66
4900	99.23	92.36
5000	100.00	91.22
5100	97.94	87.59
5200	95.76	83.99
5300	93.61	80.56
5400	91.40	77.20
5500	89.02	73.82
