rpm	power	torque
7500	21.39	49.63
7600	21.76	49.81
7700	22.14	50.02
7800	22.42	50.00
7900	22.86	50.34
8000	23.20	50.46
8100	23.56	50.60
8200	23.96	50.83
8300	24.37	51.09
8400	24.73	51.22
8500	25.08	51.34
8600	25.55	51.69
8700	25.93	51.86
8800	26.37	52.14
8900	26.81	52.42
9000	27.30	52.77
9100	27.87	53.29
9200	28.44	53.79
9300	29.02	54.29
9400	29.59	54.77
9500	30.17	55.25
9600	30.85	55.91
9700	31.54	56.56
9800	32.13	57.05
9900	32.79	57.63
10000	33.44	58.18
10100	34.27	59.04
10200	35.08	59.83
10300	35.97	60.76
10400	36.72	61.42
10500	37.47	62.09
10600	38.35	62.95
10700	39.15	63.65
10800	39.94	64.34
10900	40.73	65.02
11000	41.43	65.53
11100	42.21	66.17
11200	43.01	66.81
11300	43.69	67.27
11400	44.49	67.89
11500	45.17	68.35
11600	46.32	69.48
11700	47.47	70.59
11800	48.62	71.69
11900	49.66	72.61
12000	50.70	73.51
12100	51.69	74.33
12200	52.71	75.17
12300	53.70	75.97
12400	54.63	76.66
12500	55.64	77.44
12600	56.71	78.31
12700	57.86	79.26
12800	59.01	80.21
12900	60.16	81.13
13000	61.26	81.98
13100	62.27	82.70
13200	63.38	83.54
13300	64.52	84.40
13400	65.46	84.99
13500	66.55	85.76
13600	67.54	86.40
13700	68.47	86.95
13800	69.39	87.49
13900	70.38	88.10
14000	71.32	88.63
14100	72.62	89.61
14200	73.77	90.39
14300	74.92	91.15
14400	76.07	91.91
14500	77.23	92.67
14600	78.25	93.25
14700	79.26	93.81
14800	80.22	94.31
14900	81.15	94.76
15000	82.09	95.21
15100	83.10	95.75
15200	84.00	96.15
15300	84.90	96.55
15400	85.81	96.95
15500	86.50	97.10
15600	87.72	97.83
15700	88.63	98.22
15800	89.51	98.57
15900	90.33	98.84
16000	91.32	99.30
16100	91.92	99.33
16200	92.71	99.57
16300	93.40	99.69
16400	94.08	99.81
16500	94.84	100.00
16600	95.38	99.97
16700	95.91	99.92
16800	96.48	99.92
16900	96.95	99.81
17000	97.47	99.76
17100	97.88	99.59
17200	98.24	99.38
17300	98.59	99.15
17400	98.94	98.94
17500	99.41	98.83
17600	99.54	98.40
17700	99.56	97.87
17800	99.78	97.53
17900	99.78	96.99
18000	100.00	96.66
18100	99.78	95.92
18200	99.65	95.26
18300	99.45	94.55
18400	99.23	93.83
18500	99.01	93.12
18600	98.45	92.09
18700	97.66	90.86
18800	96.97	89.74
18900	96.29	88.64
19000	95.60	87.55
