rpm	power	torque
1000	8.03	54.07
1100	9.02	55.18
1200	10.11	56.72
1300	11.09	57.46
1400	12.19	58.62
1500	13.26	59.50
1600	14.60	61.43
1700	15.87	62.87
1800	17.12	64.03
1900	18.43	65.32
2000	19.75	66.48
2100	21.11	67.69
2200	22.60	69.15
2300	23.95	70.11
2400	25.45	71.38
2500	26.79	72.14
2600	28.54	73.90
2700	30.07	74.97
2800	31.80	76.48
2900	33.34	77.42
3000	34.87	78.27
3100	36.62	79.54
3200	38.37	80.74
3300	39.90	81.41
3400	41.65	82.48
3500	43.21	83.12
3600	45.07	84.30
3700	46.90	85.34
3800	48.65	86.19
3900	50.40	87.00
4000	52.15	87.77
4100	54.11	88.87
4200	56.08	89.91
4300	58.05	90.90
4400	60.02	91.85
4500	61.88	92.59
4600	63.74	93.30
4700	65.71	94.13
4800	67.68	94.93
4900	69.53	95.54
5000	71.40	96.14
5100	73.37	96.86
5200	75.45	97.69
5300	77.41	98.34
5400	79.49	99.12
5500	81.38	99.62
5600	82.99	99.78
5700	84.52	99.84
5800	86.05	99.89
5900	87.63	100.00
6000	89.06	99.94
6100	90.37	99.74
6200	91.46	99.32
6300	92.56	98.92
6400	93.65	98.52
6500	94.77	98.17
6600	95.40	97.32
6700	96.06	96.53
6800	96.60	95.65
6900	97.25	94.89
7000	97.80	94.07
7100	98.34	93.26
7200	98.78	92.37
7300	99.21	91.51
7400	99.67	90.68
7500	100.00	89.77
7600	98.97	87.67
7700	97.73	85.45
7800	96.52	83.32
7900	95.32	81.24
8000	94.06	79.16
8100	92.47	76.86
8200	90.89	74.63
8300	89.22	72.37
8400	87.61	70.22
8500	85.89	68.03
8600	84.11	65.85
8700	82.37	63.74
8800	80.62	61.68
8900	78.65	59.50
9000	76.90	57.53
