rpm	power	torque
1000	5.28	29.81
1100	6.52	33.43
1200	7.53	35.42
1300	8.52	36.96
1400	9.47	38.14
1500	10.58	39.80
1600	11.97	42.20
1700	13.56	45.00
1800	14.93	46.80
1900	16.30	48.41
2000	17.78	50.16
2100	19.70	52.94
2200	21.54	55.25
2300	23.55	57.76
2400	25.36	59.61
2500	27.22	61.42
2600	29.38	63.76
2700	31.56	65.95
2800	33.72	67.94
2900	35.96	69.95
3000	38.10	71.65
3100	40.88	74.39
3200	43.59	76.85
3300	46.20	78.99
3400	48.92	81.17
3500	51.48	82.98
3600	54.25	85.02
3700	56.94	86.82
3800	59.63	88.53
3900	62.32	90.16
4000	65.03	91.72
4100	67.61	93.03
4200	70.18	94.27
4300	72.76	95.46
4400	75.34	96.61
4500	77.81	97.56
4600	80.07	98.20
4700	82.32	98.81
4800	84.46	99.27
4900	86.71	99.84
5000	88.63	100.00
5100	90.25	99.84
5200	91.48	99.26
5300	92.86	98.84
5400	94.01	98.21
5500	95.42	97.88
5600	96.19	96.91
5700	96.86	95.87
5800	97.74	95.07
5900	98.53	94.22
6000	99.39	93.45
6100	99.50	92.02
6200	99.50	90.54
6300	99.72	89.30
6400	99.83	88.00
6500	100.00	86.80
6600	99.06	84.67
6700	98.17	82.66
6800	97.16	80.61
6900	96.19	78.65
7000	95.24	76.76
7100	93.56	74.34
7200	91.64	71.81
7300	89.77	69.38
7400	87.98	67.08
7500	85.99	64.68
7600	83.40	61.91
7700	80.46	58.95
7800	77.69	56.20
7900	74.78	53.41
8000	71.91	50.71
