rpm	power	torque
1000	6.93	41.76
1100	8.14	44.61
1200	9.46	47.53
1300	10.68	49.49
1400	11.89	51.17
1500	13.21	53.07
1600	14.86	55.97
1700	16.42	58.19
1800	18.06	60.45
1900	19.72	62.55
2000	21.49	64.74
2100	23.47	67.35
2200	25.63	70.21
2300	27.66	72.46
2400	29.64	74.42
2500	31.84	76.76
2600	34.51	79.99
2700	37.27	83.18
2800	39.99	86.07
2900	42.64	88.60
3000	45.21	90.80
3100	47.49	92.31
3200	49.65	93.50
3300	51.67	94.36
3400	53.88	95.49
3500	56.08	96.55
3600	57.84	96.82
3700	59.67	97.18
3800	61.59	97.67
3900	63.35	97.89
4000	65.18	98.19
4100	66.88	98.30
4200	68.59	98.41
4300	70.24	98.44
4400	71.95	98.54
4500	73.66	98.63
4600	75.48	98.88
4700	77.40	99.24
4800	79.23	99.46
4900	81.08	99.71
5000	82.97	100.00
5100	84.52	99.86
5200	86.06	99.73
5300	87.60	99.60
5400	89.15	99.48
5500	90.69	99.36
5600	92.05	99.05
5700	93.37	98.71
5800	94.69	98.38
5900	96.01	98.06
6000	97.33	97.76
6100	97.91	96.72
6200	98.44	95.68
6300	99.01	94.70
6400	99.54	93.72
6500	100.00	92.71
6600	99.23	90.60
6700	98.14	88.27
6800	97.15	86.09
6900	96.16	83.98
7000	95.17	81.93
7100	90.13	76.49
7200	84.51	70.73
7300	79.00	65.21
7400	73.39	59.76
7500	67.77	54.45
