rpm	power	torque
1000	7.91	52.34
1100	8.93	53.68
1200	10.05	55.41
1300	11.06	56.30
1400	12.08	57.08
1500	13.20	58.23
1600	14.55	60.14
1700	15.89	61.84
1800	17.23	63.34
1900	18.58	64.68
2000	19.95	66.00
2100	21.70	68.38
2200	23.38	70.30
2300	25.16	72.36
2400	26.95	74.27
2500	28.71	75.98
2600	30.80	78.38
2700	32.83	80.44
2800	34.86	82.36
2900	36.89	84.15
3000	38.92	85.82
3100	41.16	87.85
3200	43.19	89.30
3300	45.44	91.10
3400	47.47	92.36
3500	49.61	93.77
3600	51.75	95.09
3700	53.77	96.15
3800	56.02	97.53
3900	58.05	98.47
4000	60.09	99.39
4100	61.67	99.50
4200	63.26	99.64
4300	64.84	99.76
4400	66.43	99.88
4500	68.02	100.00
4600	69.26	99.60
4700	70.49	99.22
4800	71.80	98.96
4900	73.07	98.65
5000	74.30	98.31
5100	75.58	98.03
5200	76.88	97.81
5300	78.11	97.50
5400	79.46	97.34
5500	80.77	97.15
5600	81.92	96.78
5700	83.16	96.52
5800	84.39	96.26
5900	85.57	95.95
6000	86.80	95.70
6100	88.09	95.54
6200	89.33	95.31
6300	90.67	95.21
6400	91.91	95.00
6500	93.20	94.86
6600	94.26	94.49
6700	95.39	94.18
6800	96.51	93.89
6900	97.64	93.61
7000	98.73	93.31
7100	99.01	92.25
7200	99.25	91.19
7300	99.56	90.23
7400	99.78	89.20
7500	100.00	88.21
7600	98.55	85.79
7700	96.74	83.12
7800	95.05	80.62
7900	93.35	78.17
8000	91.76	75.88
