rpm	power	torque
1000	7.49	62.12
1100	8.15	61.45
1200	9.03	62.42
1300	9.88	63.06
1400	10.77	63.83
1500	11.65	64.42
1600	12.50	64.78
1700	13.44	65.56
1800	14.32	65.98
1900	15.33	66.93
2000	16.25	67.40
2100	17.18	67.86
2200	18.28	68.93
2300	19.26	69.45
2400	20.26	70.04
2500	21.22	70.40
2600	22.31	71.18
2700	23.40	71.89
2800	24.49	72.56
2900	25.55	73.08
3000	26.57	73.45
3100	27.87	74.57
3200	29.08	75.38
3300	30.39	76.40
3400	31.70	77.34
3500	32.91	77.98
3600	34.14	78.66
3700	35.46	79.50
3800	36.73	80.18
3900	38.04	80.91
4000	39.24	81.38
4100	40.23	81.38
4200	41.32	81.60
4300	42.29	81.58
4400	43.34	81.70
4500	44.26	81.59
4600	45.53	82.10
4700	46.77	82.55
4800	47.94	82.85
4900	49.15	83.20
5000	50.38	83.58
5100	51.91	84.43
5200	53.44	85.25
5300	55.09	86.21
5400	56.61	86.96
5500	58.04	87.53
5600	59.68	88.40
5700	61.10	88.92
5800	62.54	89.44
5900	64.06	90.06
6000	65.48	90.52
6100	67.04	91.16
6200	68.47	91.60
6300	70.00	92.17
6400	71.61	92.81
6500	73.08	93.26
6600	75.06	94.33
6700	76.98	95.30
6800	78.95	96.30
6900	80.81	97.14
7000	82.86	98.18
7100	84.31	98.50
7200	85.85	98.90
7300	87.38	99.29
7400	88.75	99.48
7500	90.42	100.00
7600	91.20	99.54
7700	92.08	99.19
7800	92.95	98.84
7900	93.61	98.29
8000	94.59	98.08
8100	95.15	97.44
8200	95.68	96.79
8300	96.26	96.19
8400	96.92	95.70
8500	97.43	95.08
8600	97.91	94.43
8700	98.41	93.83
8800	98.90	93.22
8900	99.39	92.63
9000	99.89	92.06
9100	100.00	91.15
9200	100.00	90.16
9300	100.00	89.19
9400	100.00	88.24
9500	99.98	87.29
9600	98.88	85.44
9700	97.67	83.52
9800	96.46	81.64
9900	95.15	79.72
10000	94.02	77.98
