rpm	power	torque
1000	5.95	31.73
1100	6.83	33.12
1200	7.90	35.12
1300	8.81	36.16
1400	9.85	37.55
1500	10.94	38.91
1600	12.11	40.39
1700	13.33	41.84
1800	14.59	43.24
1900	15.86	44.53
2000	17.03	45.44
2100	18.34	46.59
2200	19.65	47.64
2300	20.95	48.60
2400	22.26	49.48
2500	23.68	50.53
2600	25.76	52.85
2700	27.63	54.59
2800	29.60	56.40
2900	31.50	57.94
3000	33.52	59.60
3100	35.81	61.64
3200	38.22	63.72
3300	40.69	65.78
3400	43.04	67.53
3500	45.45	69.27
3600	48.85	72.39
3700	52.16	75.21
3800	55.55	77.99
3900	58.94	80.62
4000	62.11	82.84
4100	65.62	85.38
4200	68.91	87.53
4300	72.29	89.69
4400	75.60	91.67
4500	78.93	93.57
4600	81.96	95.05
4700	84.86	96.32
4800	87.99	97.79
4900	90.79	98.85
5000	93.72	100.00
5100	94.63	98.99
5200	95.59	98.07
5300	96.49	97.13
5400	97.37	96.20
5500	98.35	95.40
5600	98.68	94.01
5700	98.90	92.56
5800	99.34	91.37
5900	99.56	90.02
6000	100.00	88.92
6100	98.00	85.70
6200	95.81	82.44
6300	93.67	79.32
6400	91.43	76.22
6500	89.24	73.25
6600	84.21	68.07
6700	78.74	62.70
6800	73.29	57.50
6900	67.81	52.43
7000	62.30	47.48
