rpm	power	torque
1000	14.20	77.83
1100	16.16	80.48
1200	18.00	82.18
1300	19.72	83.12
1400	21.52	84.23
1500	23.30	85.13
1600	25.37	86.87
1700	27.43	88.41
1800	29.49	89.77
1900	31.41	90.59
2000	33.43	91.60
2100	35.45	92.51
2200	37.43	93.24
2300	39.36	93.77
2400	41.41	94.55
2500	43.32	94.96
2600	45.33	95.53
2700	47.26	95.91
2800	49.23	96.35
2900	51.19	96.73
3000	53.14	97.05
3100	55.09	97.37
3200	57.15	97.86
3300	59.10	98.14
3400	61.08	98.44
3500	62.99	98.62
3600	65.07	99.04
3700	67.13	99.42
3800	69.06	99.58
3900	71.08	99.87
4000	73.00	100.00
4100	74.79	99.96
4200	76.56	99.89
4300	78.18	99.63
4400	80.02	99.66
4500	81.67	99.45
4600	83.25	99.17
4700	84.83	98.91
4800	86.31	98.53
4900	87.89	98.29
5000	89.43	98.00
5100	90.72	97.47
5200	92.04	97.00
5300	93.30	96.46
5400	94.48	95.87
5500	95.84	95.48
5600	96.65	94.57
5700	97.55	93.78
5800	98.21	92.79
5900	99.09	92.03
6000	100.00	91.33
6100	99.79	89.65
6200	99.53	87.97
6300	99.53	86.57
6400	99.31	85.03
6500	99.08	83.53
6600	98.11	81.46
6700	97.11	79.42
6800	96.01	77.37
6900	94.91	75.37
7000	93.83	73.45
7100	92.71	71.55
7200	91.46	69.61
7300	90.17	67.69
