rpm	power	torque
1000	4.99	37.22
1100	5.73	38.82
1200	6.39	39.69
1300	7.11	40.77
1400	7.86	41.87
1500	8.60	42.76
1600	9.59	44.69
1700	10.46	45.87
1800	11.39	47.16
1900	12.33	48.40
2000	13.13	48.95
2100	14.24	50.57
2200	15.22	51.57
2300	16.30	52.84
2400	17.39	54.01
2500	18.39	54.85
2600	19.58	56.15
2700	20.84	57.54
2800	21.98	58.54
2900	23.24	59.76
3000	24.44	60.75
3100	25.86	62.19
3200	27.16	63.29
3300	28.50	64.38
3400	29.77	65.29
3500	31.17	66.39
3600	32.71	67.75
3700	34.35	69.21
3800	35.87	70.38
3900	37.48	71.65
4000	39.03	72.75
4100	40.78	74.15
4200	42.63	75.68
4300	44.49	77.14
4400	46.34	78.53
4500	48.22	79.89
4600	50.16	81.31
4700	52.09	82.64
4800	54.11	84.04
4900	56.17	85.47
5000	58.25	86.86
5100	60.21	88.03
5200	62.29	89.31
5300	64.36	90.55
5400	66.33	91.58
5500	68.62	93.02
5600	70.59	93.99
5700	72.66	95.04
5800	74.78	96.13
5900	76.82	97.08
6000	79.00	98.17
6100	80.64	98.56
6200	82.27	98.94
6300	83.91	99.30
6400	85.43	99.53
6500	87.18	100.00
6600	88.33	99.78
6700	89.82	99.96
6800	90.87	99.64
6900	92.07	99.49
7000	93.37	99.45
7100	94.24	98.96
7200	94.93	98.31
7300	95.59	97.64
7400	96.26	96.98
7500	96.92	96.35
7600	97.25	95.40
7700	97.58	94.48
7800	97.89	93.57
7900	98.24	92.72
8000	98.46	91.76
8100	98.68	90.83
8200	98.90	89.92
8300	99.23	89.14
8400	99.56	88.37
8500	99.78	87.52
8600	99.89	86.60
8700	99.89	85.61
8800	99.89	84.63
8900	99.89	83.68
9000	100.00	82.84
9100	98.72	80.89
9200	96.76	78.41
9300	94.79	75.99
9400	92.93	73.71
9500	90.79	71.25
