rpm	power	torque
1000	12.68	52.51
1100	14.75	55.55
1200	16.74	57.77
1300	18.90	60.22
1400	20.91	61.85
1500	22.94	63.35
1600	25.68	66.47
1700	28.27	68.86
1800	30.87	71.02
1900	33.52	73.05
2000	36.09	74.73
2100	39.14	77.19
2200	42.21	79.46
2300	45.30	81.56
2400	48.24	83.23
2500	51.34	85.05
2600	54.81	87.31
2700	58.21	89.28
2800	61.61	91.12
2900	65.12	92.99
3000	68.41	94.43
3100	71.69	95.78
3200	74.98	97.03
3300	78.05	97.95
3400	81.34	99.07
3500	84.52	100.00
3600	86.59	99.61
3700	88.67	99.24
3800	90.96	99.13
3900	93.05	98.81
4000	95.15	98.51
4100	96.06	97.02
4200	97.02	95.67
4300	97.80	94.19
4400	98.68	92.87
4500	99.67	91.72
4600	99.67	89.73
4700	99.67	87.82
4800	99.89	86.18
4900	99.89	84.42
5000	100.00	82.83
5100	97.42	79.11
5200	94.68	75.40
5300	92.02	71.90
5400	89.29	68.47
5500	86.55	65.17
