rpm	power	torque
1000	6.38	43.35
1100	7.43	45.89
1200	8.48	48.01
1300	9.42	49.23
1400	10.47	50.81
1500	11.49	52.05
1600	13.12	55.71
1700	14.60	58.39
1800	16.09	60.77
1900	17.69	63.26
2000	19.29	65.54
2100	21.22	68.69
2200	23.10	71.38
2300	24.98	73.83
2400	27.08	76.70
2500	28.98	78.80
2600	31.39	82.06
2700	33.82	85.14
2800	36.14	87.73
2900	38.57	90.40
3000	40.79	92.40
3100	42.72	93.65
3200	44.64	94.83
3300	46.57	95.93
3400	48.50	96.96
3500	50.21	97.51
3600	52.01	98.19
3700	53.63	98.52
3800	55.34	98.98
3900	57.03	99.40
4000	58.61	99.58
4100	60.13	99.69
4200	61.63	99.73
4300	63.23	99.94
4400	64.67	99.90
4500	66.21	100.00
4600	67.59	99.86
4700	69.08	99.89
4800	70.46	99.77
4900	71.87	99.69
5000	73.31	99.66
5100	74.70	99.56
5200	76.08	99.45
5300	77.46	99.34
5400	78.84	99.24
5500	80.16	99.06
5600	81.49	98.91
5700	82.76	98.69
5800	84.14	98.60
5900	85.41	98.39
6000	86.75	98.28
6100	87.93	97.97
6200	89.22	97.81
6300	90.38	97.51
6400	91.65	97.33
6500	92.91	97.15
6600	93.97	96.77
6700	95.13	96.50
6800	96.18	96.13
6900	97.34	95.88
7000	98.41	95.55
7100	98.74	94.52
7200	99.17	93.61
7300	99.40	92.55
7400	99.73	91.60
7500	100.00	90.62
7600	99.28	88.79
7700	98.34	86.81
7800	97.42	84.89
7900	96.57	83.09
8000	95.63	81.25
8100	92.53	77.65
8200	89.05	73.82
8300	85.59	70.09
8400	82.10	66.43
8500	78.62	62.86
