rpm	power	torque
500	1.43	17.48
600	2.42	24.66
700	3.36	29.26
800	4.34	33.10
900	5.07	34.37
1000	6.17	37.66
1100	7.36	40.80
1200	8.73	44.38
1300	9.92	46.56
1400	11.25	49.05
1500	12.52	50.92
1600	14.44	55.07
1700	16.17	58.05
1800	17.85	60.50
1900	19.66	63.14
2000	21.59	65.86
2100	24.47	71.08
2200	27.30	75.70
2300	30.13	79.92
2400	32.96	83.79
2500	35.73	87.19
2600	38.42	90.17
2700	41.12	92.92
2800	43.81	95.47
2900	46.51	97.85
3000	48.98	99.62
3100	50.69	99.78
3200	52.37	99.86
3300	54.01	99.85
3400	55.69	99.94
3500	57.20	99.72
3600	58.88	99.78
3700	60.47	99.72
3800	62.11	99.73
3900	63.79	99.80
4000	65.36	99.70
4100	67.06	99.80
4200	68.66	99.74
4300	70.25	99.68
4400	71.86	99.65
4500	73.55	99.72
4600	75.21	99.76
4700	76.84	99.76
4800	78.46	99.73
4900	80.14	99.78
5000	81.74	99.74
5100	83.44	99.82
5200	85.03	99.77
5300	86.63	99.72
5400	88.22	99.68
5500	90.14	100.00
5600	91.44	99.63
5700	93.00	99.55
5800	94.59	99.51
5900	96.15	99.43
6000	97.67	99.32
6100	98.18	98.21
6200	98.65	97.08
6300	99.03	95.91
6400	99.64	94.99
6500	100.00	93.87
6600	97.13	89.79
6700	94.18	85.77
6800	91.02	81.67
6900	87.93	77.75
7000	84.70	73.82
7100	80.31	69.02
7200	75.69	64.14
7300	70.96	59.31
7400	66.40	54.75
7500	61.58	50.09
