rpm	power	torque
1000	8.16	52.65
1100	9.48	55.63
1200	10.80	58.11
1300	12.13	60.21
1400	13.45	62.01
1500	14.89	64.07
1600	16.77	67.64
1700	18.54	70.41
1800	20.31	72.83
1900	22.28	75.70
2000	24.16	77.97
2100	26.39	81.09
2200	28.59	83.89
2300	30.80	86.44
2400	33.01	88.77
2500	35.22	90.92
2600	37.21	92.36
2700	39.19	93.69
2800	41.26	95.11
2900	43.25	96.25
3000	45.16	97.15
3100	47.00	97.85
3200	48.80	98.43
3300	50.64	99.04
3400	52.52	99.69
3500	54.17	99.90
3600	55.72	99.89
3700	57.33	100.00
3800	58.86	99.96
3900	60.35	99.88
4000	61.90	99.88
4100	63.50	99.95
4200	64.99	99.87
4300	66.59	99.95
4400	68.14	99.95
4500	69.68	99.94
4600	71.22	99.92
4700	72.78	99.94
4800	74.26	99.85
4900	75.85	99.91
5000	77.35	99.85
5100	78.89	99.84
5200	80.48	99.89
5300	82.09	99.97
5400	83.53	99.84
5500	85.15	99.92
5600	86.70	99.92
5700	88.16	99.83
5800	89.85	99.99
5900	91.26	99.83
6000	92.89	99.92
6100	93.90	99.36
6200	95.03	98.93
6300	96.13	98.49
6400	97.24	98.06
6500	98.43	97.74
6600	98.78	96.60
6700	99.00	95.37
6800	99.44	94.38
6900	99.66	93.22
7000	100.00	92.20
7100	96.15	87.41
7200	91.96	82.44
7300	87.76	77.60
7400	83.57	72.89
7500	78.93	67.93
