rpm	power	torque
1000	5.07	28.08
1100	6.06	30.52
1200	7.05	32.56
1300	7.91	33.71
1400	8.78	34.77
1500	9.69	35.81
1600	11.01	38.15
1700	12.23	39.88
1800	13.32	41.01
1900	14.58	42.54
2000	15.79	43.75
2100	17.40	45.93
2200	18.94	47.72
2300	20.51	49.44
2400	22.04	50.90
2500	23.57	52.25
2600	25.32	53.98
2700	27.19	55.81
2800	29.03	57.47
2900	30.81	58.88
3000	32.64	60.30
3100	35.04	62.66
3200	37.50	64.96
3300	39.86	66.95
3400	42.27	68.91
3500	44.68	70.75
3600	47.89	73.73
3700	51.04	76.45
3800	54.12	78.94
3900	57.29	81.42
4000	60.35	83.63
4100	63.42	85.74
4200	66.49	87.75
4300	69.45	89.52
4400	72.52	91.35
4500	75.51	93.01
4600	78.33	94.38
4700	81.06	95.60
4800	83.91	96.90
4900	86.72	98.09
5000	89.51	99.23
5100	91.47	99.41
5200	93.41	99.57
5300	95.39	99.76
5400	97.26	99.83
5500	99.23	100.00
5600	99.34	98.32
5700	99.34	96.60
5800	99.34	94.93
5900	99.45	93.43
6000	99.49	91.90
6100	99.56	90.46
6200	99.56	89.01
6300	99.78	87.79
6400	99.89	86.51
6500	100.00	85.27
6600	99.34	83.43
6700	98.46	81.45
6800	97.58	79.54
6900	96.92	77.85
7000	95.96	75.98
