rpm	power	torque
1000	16.08	73.56
1100	18.28	76.04
1200	20.44	77.95
1300	22.69	79.84
1400	24.95	81.54
1500	27.18	82.90
1600	29.72	84.98
1700	32.21	86.69
1800	34.70	88.21
1900	37.20	89.57
2000	39.60	90.59
2100	42.41	92.38
2200	45.14	93.87
2300	47.83	95.15
2400	50.55	96.36
2500	53.15	97.27
2600	55.64	97.91
2700	58.09	98.43
2800	60.55	98.93
2900	63.11	99.57
3000	65.57	100.00
3100	67.56	99.71
3200	69.61	99.52
3300	71.52	99.15
3400	73.50	98.90
3500	75.44	98.61
3600	77.16	98.06
3700	79.00	97.68
3800	80.61	97.05
3900	82.38	96.64
4000	84.03	96.11
4100	85.39	95.29
4200	86.78	94.53
4300	88.23	93.87
4400	89.62	93.19
4500	90.88	92.40
4600	91.91	91.41
4700	92.92	90.45
4800	93.83	89.44
4900	94.82	88.53
5000	95.70	87.57
5100	96.48	86.55
5200	97.19	85.51
5300	97.88	84.49
5400	98.57	83.51
5500	99.23	82.54
5600	100.00	81.70
5700	99.11	79.55
5800	98.16	77.43
5900	97.14	75.32
6000	95.81	73.06
